views,comments,shares,likes,duration,captions,hashtags,created_at,created_day,created_month,created_year,tokenized_captions,filtered_captions,caption_length,split_hashtags
2083,128,165,307,11,Ogni volta la stessa storia foryoupage foryou comic,"foryoupage, foryou, comic",2020-11-24,Tuesday,November,2020,"['Ogni', 'volta', 'la', 'stessa', 'storia', 'foryoupage', 'foryou', 'comic']","['Ogni', 'volta', 'la', 'stessa', 'storia', 'foryoupage', 'foryou', 'comic']",51,"['foryoupage', 'foryou', 'comic']"
2553,423,416,422,15,La persona dopo la  ti deve 150 euro foryoupage foryou comic ironia crediti manlikeyon,"foryoupage, foryou, comic, ironia",2020-11-23,Monday,November,2020,"['La', 'persona', 'dopo', 'la', 'ti', 'deve', '150', 'euro', 'foryoupage', 'foryou', 'comic', 'ironia', 'crediti', 'manlikeyon']","['La', 'persona', 'dopo', 'la', 'ti', 'deve', '150', 'euro', 'foryoupage', 'foryou', 'comic', 'ironia', 'crediti', 'manlikeyon']",86,"['foryoupage', 'foryou', 'comic', 'ironia']"
4606,363,1874,882,12,stitch con jm1tchell non e andata come volevo foryoupage foryou stitch,"stitch, foryoupage, foryou, stitch",2020-11-23,Monday,November,2020,"['stitch', 'con', 'jm1tchell', 'non', 'e', 'andata', 'come', 'volevo', 'foryoupage', 'foryou', 'stitch']","['stitch', 'con', 'jm1tchell', 'non', 'e', 'andata', 'come', 'volevo', 'foryoupage', 'foryou', 'stitch']",70,"['stitch', 'foryoupage', 'foryou', 'stitch']"
17600000,127,191,2300000,14,stitch con antonchaley foryoupage foryou comic,"stitch, foryoupage, foryou, comic",2020-11-22,Sunday,November,2020,"['stitch', 'con', 'antonchaley', 'foryoupage', 'foryou', 'comic']","['stitch', 'con', 'antonchaley', 'foryoupage', 'foryou', 'comic']",46,"['stitch', 'foryoupage', 'foryou', 'comic']"
3295,211,690,399,15,La persona dopo la  ti tradir presto foryoupage foryou comic ironia,"foryoupage, foryou, comic, ironia",2020-11-22,Sunday,November,2020,"['La', 'persona', 'dopo', 'la', 'ti', 'tradir', 'presto', 'foryoupage', 'foryou', 'comic', 'ironia']","['La', 'persona', 'dopo', 'la', 'ti', 'tradir', 'presto', 'foryoupage', 'foryou', 'comic', 'ironia']",67,"['foryoupage', 'foryou', 'comic', 'ironia']"
2851,249,69,416,23,quello vale pi di ogni cosa  siamo una grande famiglia family foryoupage foryou,"family, foryoupage, foryou",2020-11-21,Saturday,November,2020,"['quello', 'vale', 'pi', 'di', 'ogni', 'cosa', 'siamo', 'una', 'grande', 'famiglia', 'family', 'foryoupage', 'foryou']","['quello', 'vale', 'pi', 'di', 'ogni', 'cosa', 'siamo', 'una', 'grande', 'famiglia', 'family', 'foryoupage', 'foryou']",79,"['family', 'foryoupage', 'foryou']"
2682,199,390,378,11,La persona dopo la  e il ragazzo silenzio foryoupage foryou comic ironia,"foryoupage, foryou, comic, ironia",2020-11-21,Saturday,November,2020,"['La', 'persona', 'dopo', 'la', 'e', 'il', 'ragazzo', 'silenzio', 'foryoupage', 'foryou', 'comic', 'ironia']","['La', 'persona', 'dopo', 'la', 'e', 'il', 'ragazzo', 'silenzio', 'foryoupage', 'foryou', 'comic', 'ironia']",72,"['foryoupage', 'foryou', 'comic', 'ironia']"
2528,155,376,427,46,Tagga lamico che non mette mai la mascherina foryoupage foryou comic covid19 ironia willsmith,"foryoupage, foryou, comic, covid19, ironia",2020-11-21,Saturday,November,2020,"['Tagga', 'lamico', 'che', 'non', 'mette', 'mai', 'la', 'mascherina', 'foryoupage', 'foryou', 'comic', 'covid19', 'ironia', 'willsmith']","['Tagga', 'lamico', 'che', 'non', 'mette', 'mai', 'la', 'mascherina', 'foryoupage', 'foryou', 'comic', 'covid19', 'ironia', 'willsmith']",93,"['foryoupage', 'foryou', 'comic', 'covid19', 'ironia']"
2075,177,219,261,12,la persona dopo la  ti deve un menu al Mc foryoupage foryou comic ironia school,"foryoupage, foryou, comic, ironia, school",2020-11-20,Friday,November,2020,"['la', 'persona', 'dopo', 'la', 'ti', 'deve', 'un', 'menu', 'al', 'Mc', 'foryoupage', 'foryou', 'comic', 'ironia', 'school']","['la', 'persona', 'dopo', 'la', 'ti', 'deve', 'un', 'menu', 'al', 'Mc', 'foryoupage', 'foryou', 'comic', 'ironia', 'school']",79,"['foryoupage', 'foryou', 'comic', 'ironia', 'school']"
3644,707,557,323,39,Giusto per mettere le cose in chiaro foryoupage foryou sferaebbasta sferaebbasta,"foryoupage, foryou, sferaebbasta",2020-11-20,Friday,November,2020,"['Giusto', 'per', 'mettere', 'le', 'cose', 'in', 'chiaro', 'foryoupage', 'foryou', 'sferaebbasta', 'sferaebbasta']","['Giusto', 'per', 'mettere', 'le', 'cose', 'chiaro', 'foryoupage', 'foryou', 'sferaebbasta', 'sferaebbasta']",80,"['foryoupage', 'foryou', 'sferaebbasta']"
2355,85,95,269,15,Tagga la persona per qui canteresti questi canzone foryou foryoupage comic bbf amici,"foryou, foryoupage, comic, bbf, amici",2020-11-20,Friday,November,2020,"['Tagga', 'la', 'persona', 'per', 'qui', 'canteresti', 'questi', 'canzone', 'foryou', 'foryoupage', 'comic', 'bbf', 'amici']","['Tagga', 'la', 'persona', 'per', 'qui', 'canteresti', 'questi', 'canzone', 'foryou', 'foryoupage', 'comic', 'bbf', 'amici']",84,"['foryou', 'foryoupage', 'comic', 'bbf', 'amici']"
2878,450,329,402,6,chi quanti come me foryou foryoupage comic ironia pancarr,"foryou, foryoupage, comic, ironia, pancarrè",2020-11-19,Thursday,November,2020,"['chi', 'quanti', 'come', 'me', 'foryou', 'foryoupage', 'comic', 'ironia', 'pancarr']","['chi', 'quanti', 'come', 'foryou', 'foryoupage', 'comic', 'ironia', 'pancarr']",57,"['foryou', 'foryoupage', 'comic', 'ironia', 'pancarrè']"
2807,183,223,393,9,Ogni volta  una guerra foryou foryoupage comic verita,"foryou, foryoupage, comic, verita",2020-11-19,Thursday,November,2020,"['Ogni', 'volta', 'una', 'guerra', 'foryou', 'foryoupage', 'comic', 'verita']","['Ogni', 'volta', 'una', 'guerra', 'foryou', 'foryoupage', 'comic', 'verita']",53,"['foryou', 'foryoupage', 'comic', 'verita']"
328,118,292,574,15,Quando due ragazzi silenziosi si incontrano foryou foryoupage ironia comic,"foryou, foryoupage, ironia, comic",2020-11-18,Wednesday,November,2020,"['Quando', 'due', 'ragazzi', 'silenziosi', 'si', 'incontrano', 'foryou', 'foryoupage', 'ironia', 'comic']","['Quando', 'due', 'ragazzi', 'silenziosi', 'si', 'incontrano', 'foryou', 'foryoupage', 'ironia', 'comic']",74,"['foryou', 'foryoupage', 'ironia', 'comic']"
4158,138,371,745,15,duetto con juzidraws foryoupage foryou anime,"duetto, foryoupage, foryou, anime",2020-11-17,Tuesday,November,2020,"['duetto', 'con', 'juzidraws', 'foryoupage', 'foryou', 'anime']","['duetto', 'con', 'juzidraws', 'foryoupage', 'foryou', 'anime']",44,"['duetto', 'foryoupage', 'foryou', 'anime']"
3652,200,651,707,13,eccovi la secondo versione foryoupage foryou ironia comic,"foryoupage, foryou, ironia, comic",2020-11-17,Tuesday,November,2020,"['eccovi', 'la', 'secondo', 'versione', 'foryoupage', 'foryou', 'ironia', 'comic']","['eccovi', 'la', 'secondo', 'versione', 'foryoupage', 'foryou', 'ironia', 'comic']",57,"['foryoupage', 'foryou', 'ironia', 'comic']"
1876,221,259,295,15,La persona dopo la la  in realt  luomo nero foryou comic ironia foryoupage verit,"foryou, comic, ironia, foryoupage, verità",2020-11-17,Tuesday,November,2020,"['La', 'persona', 'dopo', 'la', 'la', 'in', 'realt', 'luomo', 'nero', 'foryou', 'comic', 'ironia', 'foryoupage', 'verit']","['La', 'persona', 'dopo', 'la', 'la', 'realt', 'luomo', 'nero', 'foryou', 'comic', 'ironia', 'foryoupage', 'verit']",80,"['foryou', 'comic', 'ironia', 'foryoupage', 'verità']"
8582,552,2,1853,15,Qundo due ragazzi silenziosi si incontrano foryoupage foryou comic ironia,"foryoupage, foryou, comic, ironia",2020-11-16,Monday,November,2020,"['Qundo', 'due', 'ragazzi', 'silenziosi', 'si', 'incontrano', 'foryoupage', 'foryou', 'comic', 'ironia']","['Qundo', 'due', 'ragazzi', 'silenziosi', 'si', 'incontrano', 'foryoupage', 'foryou', 'comic', 'ironia']",73,"['foryoupage', 'foryou', 'comic', 'ironia']"
2542,199,671,437,13,che scelta avreste fatti foryoupage foryou comic ironia,"foryoupage, foryou, comic, ironia",2020-11-16,Monday,November,2020,"['che', 'scelta', 'avreste', 'fatti', 'foryoupage', 'foryou', 'comic', 'ironia']","['che', 'scelta', 'avreste', 'fatti', 'foryoupage', 'foryou', 'comic', 'ironia']",55,"['foryoupage', 'foryou', 'comic', 'ironia']"
1794,115,292,273,21,la prima persona dopo la  andr in paradiso la seconda allinferno foryoupage foryou comic ironia paradiso inferno,"foryoupage, foryou, comic, ironia, paradiso, inferno",2020-11-15,Sunday,November,2020,"['la', 'prima', 'persona', 'dopo', 'la', 'andr', 'in', 'paradiso', 'la', 'seconda', 'allinferno', 'foryoupage', 'foryou', 'comic', 'ironia', 'paradiso', 'inferno']","['la', 'prima', 'persona', 'dopo', 'la', 'andr', 'paradiso', 'la', 'seconda', 'allinferno', 'foryoupage', 'foryou', 'comic', 'ironia', 'paradiso', 'inferno']",112,"['foryoupage', 'foryou', 'comic', 'ironia', 'paradiso', 'inferno']"
2031,139,508,331,12,La persona dopo la  e tua madre foryoupage foryou comic fbi,"foryoupage, foryou, comic, fbi",2020-11-14,Saturday,November,2020,"['La', 'persona', 'dopo', 'la', 'e', 'tua', 'madre', 'foryoupage', 'foryou', 'comic', 'fbi']","['La', 'persona', 'dopo', 'la', 'e', 'tua', 'madre', 'foryoupage', 'foryou', 'comic', 'fbi']",59,"['foryoupage', 'foryou', 'comic', 'fbi']"
221,72,152,293,7,Prima gli amici foryoupage foryou comic crush beastfriend,"foryoupage, foryou, comic, crush, beastfriend",2020-11-11,Wednesday,November,2020,"['Prima', 'gli', 'amici', 'foryoupage', 'foryou', 'comic', 'crush', 'beastfriend']","['Prima', 'gli', 'amici', 'foryoupage', 'foryou', 'comic', 'crush', 'beastfriend']",57,"['foryoupage', 'foryou', 'comic', 'crush', 'beastfriend']"
4631,371,426,841,12,Vi prego capitela hahaha foryoupage foryou comic crush ironia,"foryoupage, foryou, comic, crush, ironia",2020-11-11,Wednesday,November,2020,"['Vi', 'prego', 'capitela', 'hahaha', 'foryoupage', 'foryou', 'comic', 'crush', 'ironia']","['Vi', 'prego', 'capitela', 'hahaha', 'foryoupage', 'foryou', 'comic', 'crush', 'ironia']",61,"['foryoupage', 'foryou', 'comic', 'crush', 'ironia']"
3149,244,1173,475,8,tagga il tuo migliore amico foryoupage foryou comic ironia beastfriend,"foryoupage, foryou, comic, ironia, beastfriend",2020-11-10,Tuesday,November,2020,"['tagga', 'il', 'tuo', 'migliore', 'amico', 'foryoupage', 'foryou', 'comic', 'ironia', 'beastfriend']","['tagga', 'il', 'tuo', 'migliore', 'amico', 'foryoupage', 'foryou', 'comic', 'ironia', 'beastfriend']",70,"['foryoupage', 'foryou', 'comic', 'ironia', 'beastfriend']"
2309,131,298,373,9,Tagga il tuo compagno scroccone foryoupage foryou comic ironia school,"foryoupage, foryou, comic, ironia, school",2020-11-09,Monday,November,2020,"['Tagga', 'il', 'tuo', 'compagno', 'scroccone', 'foryoupage', 'foryou', 'comic', 'ironia', 'school']","['Tagga', 'il', 'tuo', 'compagno', 'scroccone', 'foryoupage', 'foryou', 'comic', 'ironia', 'school']",69,"['foryoupage', 'foryou', 'comic', 'ironia', 'school']"
7651,943,5764,137,13,Vi  mai capitatoforyoupage foryou comic scuola videolezioni prof,"foryoupage, foryou, comic, scuola, videolezioni, prof",2020-11-09,Monday,November,2020,"['Vi', 'mai', 'capitatoforyoupage', 'foryou', 'comic', 'scuola', 'videolezioni', 'prof']","['Vi', 'mai', 'capitatoforyoupage', 'foryou', 'comic', 'scuola', 'videolezioni', 'prof']",64,"['foryoupage', 'foryou', 'comic', 'scuola', 'videolezioni', 'prof']"
391,255,1441,676,11,taggate quellamico che scrive solo il nome poi consegna foryoupage foryou comic shool,"foryoupage, foryou, comic, shool",2020-11-08,Sunday,November,2020,"['taggate', 'quellamico', 'che', 'scrive', 'solo', 'il', 'nome', 'poi', 'consegna', 'foryoupage', 'foryou', 'comic', 'shool']","['taggate', 'quellamico', 'che', 'scrive', 'solo', 'il', 'nome', 'poi', 'consegna', 'foryoupage', 'foryou', 'comic', 'shool']",85,"['foryoupage', 'foryou', 'comic', 'shool']"
231,107,403,33,10,La persona dopo la  ti abbandoner quando si fidanzer foryoupage foryou comic verit,"foryoupage, foryou, comic, verità",2020-11-08,Sunday,November,2020,"['La', 'persona', 'dopo', 'la', 'ti', 'abbandoner', 'quando', 'si', 'fidanzer', 'foryoupage', 'foryou', 'comic', 'verit']","['La', 'persona', 'dopo', 'la', 'ti', 'abbandoner', 'quando', 'si', 'fidanzer', 'foryoupage', 'foryou', 'comic', 'verit']",82,"['foryoupage', 'foryou', 'comic', 'verità']"
3878,253,1302,663,15,Chi c peggio di loro foryoupage foryou comic ironia,"foryoupage, foryou, comic, ironia",2020-11-07,Saturday,November,2020,"['Chi', 'c', 'peggio', 'di', 'loro', 'foryoupage', 'foryou', 'comic', 'ironia']","['Chi', 'c', 'peggio', 'di', 'loro', 'foryoupage', 'foryou', 'comic', 'ironia']",51,"['foryoupage', 'foryou', 'comic', 'ironia']"
1675,64,35,226,15,Che dite vi piaccio come presidente della repubblica nonhasenso ranzymusic,nonhasenso,2020-11-07,Saturday,November,2020,"['Che', 'dite', 'vi', 'piaccio', 'come', 'presidente', 'della', 'repubblica', 'nonhasenso', 'ranzymusic']","['Che', 'dite', 'vi', 'piaccio', 'come', 'presidente', 'della', 'repubblica', 'nonhasenso', 'ranzymusic']",74,['nonhasenso']
1200000,1596,9803,1753,14,La persona dopo la  e il ragazzo silenzioso foryoupage foryou comic ironia ragazzosilenzioso,"foryoupage, foryou, comic, ironia, ragazzosilenzioso",2020-11-06,Friday,November,2020,"['La', 'persona', 'dopo', 'la', 'e', 'il', 'ragazzo', 'silenzioso', 'foryoupage', 'foryou', 'comic', 'ironia', 'ragazzosilenzioso']","['La', 'persona', 'dopo', 'la', 'e', 'il', 'ragazzo', 'silenzioso', 'foryoupage', 'foryou', 'comic', 'ironia', 'ragazzosilenzioso']",92,"['foryoupage', 'foryou', 'comic', 'ironia', 'ragazzosilenzioso']"
2295,375,329,358,25,duetto con kolasucreofficiel bruuuforyoupage foryou boxe,"duetto, foryoupage, foryou, boxe",2020-11-06,Friday,November,2020,"['duetto', 'con', 'kolasucreofficiel', 'bruuuforyoupage', 'foryou', 'boxe']","['duetto', 'con', 'kolasucreofficiel', 'bruuuforyoupage', 'foryou', 'boxe']",56,"['duetto', 'foryoupage', 'foryou', 'boxe']"
1798,167,671,252,8,la persona dopo la  ti sfider in una rissa foryoupage foryou comic ironia scuola,"foryoupage, foryou, comic, ironia, scuola",2020-11-06,Friday,November,2020,"['la', 'persona', 'dopo', 'la', 'ti', 'sfider', 'in', 'una', 'rissa', 'foryoupage', 'foryou', 'comic', 'ironia', 'scuola']","['la', 'persona', 'dopo', 'la', 'ti', 'sfider', 'una', 'rissa', 'foryoupage', 'foryou', 'comic', 'ironia', 'scuola']",80,"['foryoupage', 'foryou', 'comic', 'ironia', 'scuola']"
6641,628,1318,1292,15,Tagga il TikToker sopra di te foryoupage foryou comic ironia xxxtentacion,"foryoupage, foryou, comic, ironia, xxxtentacion",2020-11-05,Thursday,November,2020,"['Tagga', 'il', 'TikToker', 'sopra', 'di', 'te', 'foryoupage', 'foryou', 'comic', 'ironia', 'xxxtentacion']","['Tagga', 'il', 'TikToker', 'sopra', 'di', 'te', 'foryoupage', 'foryou', 'comic', 'ironia', 'xxxtentacion']",73,"['foryoupage', 'foryou', 'comic', 'ironia', 'xxxtentacion']"
4324,237,678,74,48,tagga il tuo amico ribelle foryoupage foryou comic covid quarentena,"foryoupage, foryou, comic, covid, quarentena",2020-11-05,Thursday,November,2020,"['tagga', 'il', 'tuo', 'amico', 'ribelle', 'foryoupage', 'foryou', 'comic', 'covid', 'quarentena']","['tagga', 'il', 'tuo', 'amico', 'ribelle', 'foryoupage', 'foryou', 'comic', 'covid', 'quarentena']",67,"['foryoupage', 'foryou', 'comic', 'covid', 'quarentena']"
2561,137,316,355,14,duetto con officialfabiojackson non ci credooooforyoupage foryou comic michaeljackson,"duetto, foryoupage, foryou, comic, michaeljackson",2020-11-05,Thursday,November,2020,"['duetto', 'con', 'officialfabiojackson', 'non', 'ci', 'credooooforyoupage', 'foryou', 'comic', 'michaeljackson']","['duetto', 'con', 'officialfabiojackson', 'non', 'ci', 'credooooforyoupage', 'foryou', 'comic', 'michaeljackson']",85,"['duetto', 'foryoupage', 'foryou', 'comic', 'michaeljackson']"
1619,60,84,232,11,Tagga un amico ricco foryoupage foryou comic ironia tristeverit crediti andresmarini,"foryoupage, foryou, comic, ironia, tristeverità",2020-11-04,Wednesday,November,2020,"['Tagga', 'un', 'amico', 'ricco', 'foryoupage', 'foryou', 'comic', 'ironia', 'tristeverit', 'crediti', 'andresmarini']","['Tagga', 'un', 'amico', 'ricco', 'foryoupage', 'foryou', 'comic', 'ironia', 'tristeverit', 'crediti', 'andresmarini']",84,"['foryoupage', 'foryou', 'comic', 'ironia', 'tristeverità']"
1553,160,191,212,9,la persona dopo la  ti deve portare in America foryoupage foryou comic blacklivesmatter,"foryoupage, foryou, comic, blacklivesmatter",2020-11-04,Wednesday,November,2020,"['la', 'persona', 'dopo', 'la', 'ti', 'deve', 'portare', 'in', 'America', 'foryoupage', 'foryou', 'comic', 'blacklivesmatter']","['la', 'persona', 'dopo', 'la', 'ti', 'deve', 'portare', 'America', 'foryoupage', 'foryou', 'comic', 'blacklivesmatter']",87,"['foryoupage', 'foryou', 'comic', 'blacklivesmatter']"
2632,67,98,434,31,duetto con cagritaner foryoupage foryou comic,"duetto, foryoupage, foryou, comic",2020-11-03,Tuesday,November,2020,"['duetto', 'con', 'cagritaner', 'foryoupage', 'foryou', 'comic']","['duetto', 'con', 'cagritaner', 'foryoupage', 'foryou', 'comic']",45,"['duetto', 'foryoupage', 'foryou', 'comic']"
1782,171,981,288,15,Tagga i tuoi amici di party foryoupage foryou comic party player,"foryoupage, foryou, comic, party, player",2020-11-03,Tuesday,November,2020,"['Tagga', 'i', 'tuoi', 'amici', 'di', 'party', 'foryoupage', 'foryou', 'comic', 'party', 'player']","['Tagga', 'tuoi', 'amici', 'di', 'party', 'foryoupage', 'foryou', 'comic', 'party', 'player']",64,"['foryoupage', 'foryou', 'comic', 'party', 'player']"
1968,168,93,261,8,Gg per mio fratellino foryoupage foryou comic ironia,"foryoupage, foryou, comic, ironia",2020-11-02,Monday,November,2020,"['Gg', 'per', 'mio', 'fratellino', 'foryoupage', 'foryou', 'comic', 'ironia']","['Gg', 'per', 'mio', 'fratellino', 'foryoupage', 'foryou', 'comic', 'ironia']",52,"['foryoupage', 'foryou', 'comic', 'ironia']"
1955,83,436,303,15,La persona dopo la  ti aiuter alla prossima difficolt foryoupage foryou comic ironia,"foryoupage, foryou, comic, ironia",2020-11-02,Monday,November,2020,"['La', 'persona', 'dopo', 'la', 'ti', 'aiuter', 'alla', 'prossima', 'difficolt', 'foryoupage', 'foryou', 'comic', 'ironia']","['La', 'persona', 'dopo', 'la', 'ti', 'aiuter', 'alla', 'prossima', 'difficolt', 'foryoupage', 'foryou', 'comic', 'ironia']",84,"['foryoupage', 'foryou', 'comic', 'ironia']"
3427,3252,1825,654,15,Vincete per il vostro capitano foryoupage foryou comic nnn,"foryoupage, foryou, comic, nnn",2020-11-01,Sunday,November,2020,"['Vincete', 'per', 'il', 'vostro', 'capitano', 'foryoupage', 'foryou', 'comic', 'nnn']","['Vincete', 'per', 'il', 'vostro', 'capitano', 'foryoupage', 'foryou', 'comic', 'nnn']",58,"['foryoupage', 'foryou', 'comic', 'nnn']"
249,108,333,386,17,duetto con donmatteoo,duetto,2020-11-01,Sunday,November,2020,"['duetto', 'con', 'donmatteoo']","['duetto', 'con', 'donmatteoo']",21,['duetto']
274,481,2439,498,11,La persone dopo la  ti deve un pollo foryoupage foryou comic pollo,"foryoupage, foryou, comic, pollo",2020-11-01,Sunday,November,2020,"['La', 'persone', 'dopo', 'la', 'ti', 'deve', 'un', 'pollo', 'foryoupage', 'foryou', 'comic', 'pollo']","['La', 'persone', 'dopo', 'la', 'ti', 'deve', 'un', 'pollo', 'foryoupage', 'foryou', 'comic', 'pollo']",66,"['foryoupage', 'foryou', 'comic', 'pollo']"
2681,107,96,429,23,duetto con annamarzella foryoupage foryou comic,"duetto, foryoupage, foryou, comic",2020-10-31,Saturday,October,2020,"['duetto', 'con', 'annamarzella', 'foryoupage', 'foryou', 'comic']","['duetto', 'con', 'annamarzella', 'foryoupage', 'foryou', 'comic']",47,"['duetto', 'foryoupage', 'foryou', 'comic']"
2204,145,1331,369,15,Tagga quel amico che fa sempre cos foryou foryoupage comic player freands,"foryou, foryoupage, comic, player, freands",2020-10-30,Friday,October,2020,"['Tagga', 'quel', 'amico', 'che', 'fa', 'sempre', 'cos', 'foryou', 'foryoupage', 'comic', 'player', 'freands']","['Tagga', 'quel', 'amico', 'che', 'fa', 'sempre', 'cos', 'foryou', 'foryoupage', 'comic', 'player', 'freands']",73,"['foryou', 'foryoupage', 'comic', 'player', 'freands']"
